,wordID,target,oracion,meaningID,contextID,Contexto,combinationID,significado
134,34,campaña,"Desde antes de empezarla, esa campaña ya era un fracaso.",2,3,"La Pascua​ de Resurrección es la fiesta central del cristianismo, ​​ en la que se conmemora la resurrección de Jesucristo al tercer día después de haber sido crucificado, de acuerdo con los evangelios canónicos.",3234,"[('camping', 62), ('carpa', 49), ('fogón', 37), ('campo', 27), ('fogata', 18), ('campiña', 14), ('llanura', 2), ('pastizal', 1)]"
135,34,campaña,"Desde antes de empezarla, esa campaña ya era un fracaso.",2,2,"En lo alto de la montaña, el campamento se asentaba en un claro rodeado de pinos. Las fogatas iluminaban las caras sonrientes de los aventureros mientras compartían historias junto a la luz de las estrellas. ",2234,"[('camping', 62), ('carpa', 49), ('fogón', 37), ('campo', 27), ('fogata', 18), ('campiña', 14), ('llanura', 2), ('pastizal', 1)]"
136,35,estado,"Para Elsa, el estado era desastroso.",1,3,"Los logaritmos fueron introducidos por John Napier a principios del siglo xvii como una simplificación de los cálculos y fueron prontamente adoptados por científicos, ingenieros, banqueros y otros para realizar operaciones fácil y rápidamente, usando tablas de logaritmos.",3135,"[('gobierno', 58), ('nación', 46), ('país', 40), ('política', 35), ('sociedad', 27), ('congreso', 7), ('senadores', 2), ('economía', 1)]"
137,35,estado,"Para Elsa, el estado era desastroso.",1,1,"A lo largo de la historia, las naciones se forjaron a través de complejos procesos de evolución social y cultural. Las naciones actuales se han moldeado a través de un intrincado tejido de eventos que han dejado una huella indeleble en su formación.",1135,"[('gobierno', 58), ('nación', 46), ('país', 40), ('política', 35), ('sociedad', 27), ('congreso', 7), ('senadores', 2), ('economía', 1)]"
138,35,estado,"Para Elsa, el estado era desastroso.",2,3,"Los logaritmos fueron introducidos por John Napier a principios del siglo xvii como una simplificación de los cálculos y fueron prontamente adoptados por científicos, ingenieros, banqueros y otros para realizar operaciones fácil y rápidamente, usando tablas de logaritmos.",3235,"[('emoción', 59), ('mental', 56), ('locura', 27), ('cansancio', 21), ('éxtasis', 17), ('feliz', 16), ('tristeza', 14), ('calma', 12)]"
139,35,estado,"Para Elsa, el estado era desastroso.",2,2,"Tras un encuentro apasionante, Jaime colapsó exhausto en el césped, respirando agitadamente. Sus piernas temblaban, el sudor empapaba su camiseta y su corazón latía desbocado. La euforia del juego se mezclaba con la fatiga, y una sonrisa de satisfacción se dibujaba en su rostro.",2235,"[('emoción', 59), ('mental', 56), ('locura', 27), ('cansancio', 21), ('éxtasis', 17), ('feliz', 16), ('tristeza', 14), ('calma', 12)]"
140,36,pastor,El pastor caminaba mientras cantaba alegremente.,1,3,"El Fondo Monetario Internacional es una organización financiera internacional con sede en Estados Unidos. Nació en 1944 luego de la Segunda Guerra Mundial, entrando en vigor oficialmente el 27 de diciembre de 1945 con 29 países miembros con el objetivo de reconstruir el sistema monetario internacional. ",3136,"[('religión', 50), ('religioso', 46), ('iglesia', 42), ('sacerdote', 29), ('evangelico', 19), ('jesucristo', 14), ('misa', 9), ('eucaristía', 1)]"
141,36,pastor,El pastor caminaba mientras cantaba alegremente.,1,1,"El líder religioso, vestido con túnicas sagradas, se dirigía a su comunidad con voz serena y persuasiva. Sus seguidores lo escuchaban con admiración, cautivados por sus palabras de sabiduría y esperanza. ",1136,"[('religión', 50), ('religioso', 46), ('iglesia', 42), ('sacerdote', 29), ('evangelico', 19), ('jesucristo', 14), ('misa', 9), ('eucaristía', 1)]"
142,36,pastor,El pastor caminaba mientras cantaba alegremente.,2,3,"El Fondo Monetario Internacional es una organización financiera internacional con sede en Estados Unidos. Nació en 1944 luego de la Segunda Guerra Mundial, entrando en vigor oficialmente el 27 de diciembre de 1945 con 29 países miembros con el objetivo de reconstruir el sistema monetario internacional. ",3236,"[('campo', 63), ('ganado', 56), ('ovejas', 50), ('trabajador', 43), ('agricultura', 17), ('vacas', 9), ('monte', 8), ('fábula', 3)]"
143,36,pastor,El pastor caminaba mientras cantaba alegremente.,2,2,"El dueño de la estancia, con su sombrero de vaquero y botas embarradas, supervisaba a sus animales. Conocía cada rincón de su terreno y cuidaba con dedicación a las crías. El trabajo duro y la pasión por la naturaleza lo hacían feliz y orgulloso de su labor.",2236,"[('campo', 63), ('ganado', 56), ('ovejas', 50), ('trabajador', 43), ('agricultura', 17), ('vacas', 9), ('monte', 8), ('fábula', 3)]"
144,37,oración,Pronunció a viva voz la oración del día.,1,3,"La espinaca es una planta anual, dioica, de la familia de las amarantáceas, cultivada como verdura por sus hojas comestibles, grandes y de color verde muy oscuro. Su cultivo se puede realizar en cualquier época del año y se puede consumir fresca, cocida o frita. ",3137,"[('religión', 44), ('rezo', 43), ('fe', 32), ('plegaria', 31), ('evangelio', 23), ('misa', 16), ('iglesia', 16), ('rosario', 2)]"
145,37,oración,Pronunció a viva voz la oración del día.,1,1,"El cura subió al púlpito con su breviario en mano y comenzó a leer la homilía diaria en la iglesia. Con su voz pausada y cálida, inspiraba a su congregación con sabias palabras de esperanza y fe.",1137,"[('religión', 44), ('rezo', 43), ('fe', 32), ('plegaria', 31), ('evangelio', 23), ('misa', 16), ('iglesia', 16), ('rosario', 2)]"
146,37,oración,Pronunció a viva voz la oración del día.,2,3,"La espinaca es una planta anual, dioica, de la familia de las amarantáceas, cultivada como verdura por sus hojas comestibles, grandes y de color verde muy oscuro. Su cultivo se puede realizar en cualquier época del año y se puede consumir fresca, cocida o frita. ",3237,"[('texto', 68), ('palabras', 57), ('gramática', 53), ('lingüística', 27), ('párrafo', 26), ('lectura', 17), ('leer', 12), ('libro', 4)]"
147,37,oración,Pronunció a viva voz la oración del día.,2,2,"Las estructuras gramaticales son como los cimientos de un edificio. Son la base sólida que sostiene el lenguaje, permitiendo que las palabras y frases se entrelacen en una armonía de significado.",2237,"[('texto', 68), ('palabras', 57), ('gramática', 53), ('lingüística', 27), ('párrafo', 26), ('lectura', 17), ('leer', 12), ('libro', 4)]"
148,38,función,Ya había visto esa función en algún otro lado.,1,3,"El gato se asusta repentinamente y se esconde debajo de la mesa, con los ojos bien abiertos y el corazón latiendo rápido. Busca refugio en la penumbra, esperando que pase el peligro y recuperando su calma poco a poco.",3138,"[('teatro', 75), ('obra', 75), ('actores', 45), ('drama', 22), ('personajes', 10), ('dramaturgo', 5), ('escritor', 2), ('vestuarios', 0)]"
149,38,función,Ya había visto esa función en algún otro lado.,1,1,"La cortina se abrió, pero los actores olvidaron sus líneas, el escenógrafo confundió los decorados y el sonido se cortó. La audiencia murmuró incómoda, los actores se tambaleaban en el escenario, y la escena se convirtió en un caos improvisado. ",1138,"[('teatro', 75), ('obra', 75), ('actores', 45), ('drama', 22), ('personajes', 10), ('dramaturgo', 5), ('escritor', 2), ('vestuarios', 0)]"
150,38,función,Ya había visto esa función en algún otro lado.,2,3,"El gato se asusta repentinamente y se esconde debajo de la mesa, con los ojos bien abiertos y el corazón latiendo rápido. Busca refugio en la penumbra, esperando que pase el peligro y recuperando su calma poco a poco.",3238,"[('matemática', 59), ('ecuación', 50), ('cálculo', 49), ('fórmula', 47), ('número', 12), ('escuela', 9), ('ciencia', 7), ('despeje', 4)]"
151,38,función,Ya había visto esa función en algún otro lado.,2,2,"Guillermo, el chico más aplicado de la clase, resolvía ecuaciones con soltura. Pero, esa mañana, se sentía desafiado por un problema complicado. Con determinación, analizó cada paso y encontró la solución.",2238,"[('matemática', 59), ('ecuación', 50), ('cálculo', 49), ('fórmula', 47), ('número', 12), ('escuela', 9), ('ciencia', 7), ('despeje', 4)]"
152,39,obra,Gabriela le comentó que la obra le pareció muy prolija.,1,3,"El señor no puede contener su alegría al presenciar la graduación de su hijo. Con lágrimas en los ojos y una sonrisa radiante, aplaude emocionado mientras su orgulloso hijo recibe su título universitario.",3139,"[('teatro', 61), ('actores', 42), ('personajes', 20), ('musical', 19), ('drama', 19), ('comedia', 12), ('escritor', 11), ('dramaturgo', 8)]"
153,39,obra,Gabriela le comentó que la obra le pareció muy prolija.,1,1,"Desde los antiguos griegos hasta las modernas producciones de Broadway, la dramaturgia ha evolucionado a lo largo de la historia. Ha sido un escenario para la creatividad, la expresión y la narración de historias.",1139,"[('teatro', 61), ('actores', 42), ('personajes', 20), ('musical', 19), ('drama', 19), ('comedia', 12), ('escritor', 11), ('dramaturgo', 8)]"
154,39,obra,Gabriela le comentó que la obra le pareció muy prolija.,2,3,"El señor no puede contener su alegría al presenciar la graduación de su hijo. Con lágrimas en los ojos y una sonrisa radiante, aplaude emocionado mientras su orgulloso hijo recibe su título universitario.",3239,"[('obrero', 52), ('edificio', 51), ('arquitecto', 47), ('albañil', 44), ('albañilería', 32), ('cemento', 24), ('casa', 20), ('pintura', 6)]"
155,39,obra,Gabriela le comentó que la obra le pareció muy prolija.,2,2,"La construcción de edificios es un proceso complejo que involucra la planificación, diseño, materiales, y la labor de constructores y arquitectos. Desde rascacielos imponentes hasta edificios históricos, la construcción requiere habilidades técnicas, creatividad y trabajo en equipo para crear estructuras funcionales y estéticas que forman parte del paisaje urbano.",2239,"[('obrero', 52), ('edificio', 51), ('arquitecto', 47), ('albañil', 44), ('albañilería', 32), ('cemento', 24), ('casa', 20), ('pintura', 6)]"
156,40,plataforma,En ese acto presentaron una plataforma muy buena.,1,3,"El ibuprofeno es un medicamento ampliamente usado. Se utiliza para el alivio de la fiebre, los dolores de cabeza, dental (odontalgia) y muscular, entre otros. El ibuprofeno fue desarrollado durante los años 60 por un investigador Español.",3140,"[('web', 56), ('digital', 50), ('internet', 43), ('herramienta', 28), ('tecnología', 25), ('computadora', 22), ('streaming', 9), ('videos', 4)]"
157,40,plataforma,En ese acto presentaron una plataforma muy buena.,1,1,"Windows, el sistema operativo líder, ofrece una interfaz intuitiva y versátil. Sus ventanas coloridas abren un mundo digital repleto de posibilidades. Con un clic, se despliegan programas y herramientas, conectando a millones de usuarios en un instante.",1140,"[('web', 56), ('digital', 50), ('internet', 43), ('herramienta', 28), ('tecnología', 25), ('computadora', 22), ('streaming', 9), ('videos', 4)]"
158,40,plataforma,En ese acto presentaron una plataforma muy buena.,2,3,"El ibuprofeno es un medicamento ampliamente usado. Se utiliza para el alivio de la fiebre, los dolores de cabeza, dental (odontalgia) y muscular, entre otros. El ibuprofeno fue desarrollado durante los años 60 por un investigador Español.",3240,"[('política', 67), ('agrupaciones', 47), ('sociedad', 31), ('congreso', 24), ('presidente', 22), ('senadores', 11), ('economía', 11), ('diputados', 9)]"
159,40,plataforma,En ese acto presentaron una plataforma muy buena.,2,2,"Las propuestas de un candidato a la presidencia son un conjunto de ideas y planes que buscan abordar los desafíos y necesidades de la sociedad. Incluyen políticas, programas y acciones propuestas para abordar problemas económicos, sociales, políticos y otros.",2240,"[('política', 67), ('agrupaciones', 47), ('sociedad', 31), ('congreso', 24), ('presidente', 22), ('senadores', 11), ('economía', 11), ('diputados', 9)]"
160,41,viral,"No había otra explicación, era claramente viral.",1,3,El avión Concorde fue un avión supersónico de pasajeros que estuvo en servicio durante 27 años.​ Fue construido a partir de los trabajos conjuntos de un fabricantes británico y uno francés. Permitía conectar París con Nueva York en 3 horas y media. ,3141,"[('social', 40), ('famoso', 36), ('alcance', 36), ('medios', 30), ('conocido', 21), ('instagram', 17), ('facebook', 8), ('noticias', 7)]"
161,41,viral,"No había otra explicación, era claramente viral.",1,1,Cuando Laura grabó un video con su perro y lo compartió con un amigo no se imaginaba que difundiría rápidamente en internet. Al volverse  famosa tuvo que lidiar con la repentina atención de la gente y la invasión de su privacidad.,1141,"[('social', 40), ('famoso', 36), ('alcance', 36), ('medios', 30), ('conocido', 21), ('instagram', 17), ('facebook', 8), ('noticias', 7)]"
162,41,viral,"No había otra explicación, era claramente viral.",2,3,El avión Concorde fue un avión supersónico de pasajeros que estuvo en servicio durante 27 años.​ Fue construido a partir de los trabajos conjuntos de un fabricantes británico y uno francés. Permitía conectar París con Nueva York en 3 horas y media. ,3241,"[('virus', 82), ('enfermedad', 61), ('infección', 53), ('respiratorio', 19), ('médico', 16), ('bacteria', 12), ('hospital', 10), ('daño', 8)]"
163,41,viral,"No había otra explicación, era claramente viral.",2,2,"Las enfermedades contagiosas son aquellas que se transmiten de una persona a otra a través de diferentes vías, como el contacto directo, el aire, el agua o los alimentos. Pueden propagarse rápidamente en comunidades y causar brotes o epidemias.",2241,"[('virus', 82), ('enfermedad', 61), ('infección', 53), ('respiratorio', 19), ('médico', 16), ('bacteria', 12), ('hospital', 10), ('daño', 8)]"
164,42,red,"Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.",1,3,"La niña saborea con entusiasmo los jugosos arándanos que tiene en sus manos. Cada bocado explota con dulzura en su boca, dejando un rastro de sonrisa y un ligero tintineo de satisfacción en su paladar.",3142,"[('internet', 79), ('servidores', 73), ('web', 49), ('conectar', 34), ('social', 25), ('vínculo', 8), ('instagram', 4), ('facebook', 4)]"
165,42,red,"Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.",1,1,"Internet se originó en la década de 1960 como un proyecto de investigación del gobierno de EE. UU. Con el tiempo, se expandió a nivel mundial, transformando la forma en que la humanidad se comunica, comparte información y accede a recursos en línea, revolucionando la sociedad y la economía moderna.",1142,"[('internet', 79), ('servidores', 73), ('web', 49), ('conectar', 34), ('social', 25), ('vínculo', 8), ('instagram', 4), ('facebook', 4)]"
166,42,red,"Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.",2,3,"La niña saborea con entusiasmo los jugosos arándanos que tiene en sus manos. Cada bocado explota con dulzura en su boca, dejando un rastro de sonrisa y un ligero tintineo de satisfacción en su paladar.",3242,"[('pesca', 63), ('atrapar', 43), ('captura', 40), ('pescado', 35), ('pez', 25), ('trampa', 22), ('hilos', 17), ('araña', 1)]"
167,42,red,"Diana no lo pudo evitar, la red colapsó a pesar de sus esfuerzos.",2,2,"El abuelo y su nieto compartieron un especial momento en el muelle, observando juntos el suave balanceo de las olas, contándose historias y observando a la gente sacar peces y cornalitos.",2242,"[('pesca', 63), ('atrapar', 43), ('captura', 40), ('pescado', 35), ('pez', 25), ('trampa', 22), ('hilos', 17), ('araña', 1)]"
168,43,aplicación,La aplicación del producto debía hacerse inmediatamente.,1,3,"Las terrazas son oasis urbanos suspendidos en el aire, donde el bullicio de la ciudad se desvanece. Rodeadas de vegetación exuberante y adornadas con cómodos muebles, ofrecen un refugio sereno para disfrutar del sol, leer un libro o contemplar el horizonte.",3143,"[('celular', 60), ('plataforma', 51), ('internet', 37), ('programa', 34), ('herramienta', 19), ('android', 17), ('conexión', 12), ('iphone', 10)]"
169,43,aplicación,La aplicación del producto debía hacerse inmediatamente.,1,1,"El software descargable para celulares son programas que ofrecen una amplia gama de funcionalidades, desde mensajería, juegos, productividad, entretenimiento y mucho más. Los usuarios pueden descargar e instalar estos programas desde tiendas en línea, lo que permite personalizar y ampliar las capacidades de sus dispositivos según sus necesidades y preferencias.",1143,"[('celular', 60), ('plataforma', 51), ('internet', 37), ('programa', 34), ('herramienta', 19), ('android', 17), ('conexión', 12), ('iphone', 10)]"
170,43,aplicación,La aplicación del producto debía hacerse inmediatamente.,2,3,"Las terrazas son oasis urbanos suspendidos en el aire, donde el bullicio de la ciudad se desvanece. Rodeadas de vegetación exuberante y adornadas con cómodos muebles, ofrecen un refugio sereno para disfrutar del sol, leer un libro o contemplar el horizonte.",3243,"[('medicamento', 46), ('medicina', 37), ('curación', 31), ('inyección', 27), ('crema', 25), ('ungüento', 20), ('pomada', 18), ('farmacia', 15)]"
171,43,aplicación,La aplicación del producto debía hacerse inmediatamente.,2,2,"Sergio fue al médico preocupado por una erupción en su piel. El médico examinó la zona afectada y le recetó una crema tópica. Sergio siguió las instrucciones al pie de la letra y, después de unos días, notó mejoría. Estaba aliviado y agradecido por la efectividad de la crema recetada.",2243,"[('medicamento', 46), ('medicina', 37), ('curación', 31), ('inyección', 27), ('crema', 25), ('ungüento', 20), ('pomada', 18), ('farmacia', 15)]"
172,44,expreso,Se tomó el expreso porque se quedaba dormido.,1,3,"En la Iglesia Católica, la primera comunión es un día especial lleno de emociones y tradiciones. Los niños y niñas visten elegantemente con trajes blancos, rodeados de familia y amigos. La iglesia se llena de risas, canciones y una atmósfera de celebración y fe.",3144,"[('tren', 59), ('transporte', 54), ('rápido', 41), ('vehículo', 25), ('locomotora', 24), ('vagón', 15), ('tiempo', 11), ('maquinista', 5)]"
173,44,expreso,Se tomó el expreso porque se quedaba dormido.,1,1,"Los trenes, inventados en el siglo XIX, revolucionaron la forma en que las personas viajan y mueven mercancías, impulsando el desarrollo económico y la conectividad global. Desde las primeras locomotoras de vapor hasta los modernos trenes de alta velocidad, la historia de los trenes es un testimonio del progreso.",1144,"[('tren', 59), ('transporte', 54), ('rápido', 41), ('vehículo', 25), ('locomotora', 24), ('vagón', 15), ('tiempo', 11), ('maquinista', 5)]"
174,44,expreso,Se tomó el expreso porque se quedaba dormido.,2,3,"En la Iglesia Católica, la primera comunión es un día especial lleno de emociones y tradiciones. Los niños y niñas visten elegantemente con trajes blancos, rodeados de familia y amigos. La iglesia se llena de risas, canciones y una atmósfera de celebración y fe.",3244,"[('café', 78), ('cafeína', 53), ('bebida', 52), ('granos', 22), ('cappuccino', 18), ('energizante', 10), ('descafeinado', 7), ('molino', 6)]"
175,44,expreso,Se tomó el expreso porque se quedaba dormido.,2,2,"El café en Italia tiene una larga y rica historia que se remonta a siglos atrás. Desde los icónicos cafés históricos en ciudades como Roma y Venecia, Italia es conocida por su aprecio por el café de alta calidad. ",2244,"[('café', 78), ('cafeína', 53), ('bebida', 52), ('granos', 22), ('cappuccino', 18), ('energizante', 10), ('descafeinado', 7), ('molino', 6)]"
176,45,móvil,Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,1,3,"Divididos cautiva con su energía arrolladora. Las guitarras distorsionadas y la voz inconfundible de Ricardo Mollo crean un torbellino musical, envolviendo al público en una experiencia vibrante e inolvidable.",3145,"[('vehículo', 46), ('auto', 46), ('automóvil', 43), ('coche', 31), ('transporte', 13), ('carro', 11), ('movilizar', 4), ('moto', 1)]"
177,45,móvil,Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,1,1,"El auto avanzaba a toda velocidad por la oscura ruta, con los faros iluminando el camino. El conductor sentía la brisa fresca en su rostro mientras las estrellas brillaban en el cielo. La carretera parecía interminable, pero la sensación de libertad y aventura lo llenaba de emoción en esa noche en solitario.",1145,"[('vehículo', 46), ('auto', 46), ('automóvil', 43), ('coche', 31), ('transporte', 13), ('carro', 11), ('movilizar', 4), ('moto', 1)]"
178,45,móvil,Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,2,3,"Divididos cautiva con su energía arrolladora. Las guitarras distorsionadas y la voz inconfundible de Ricardo Mollo crean un torbellino musical, envolviendo al público en una experiencia vibrante e inolvidable.",3245,"[('celular', 83), ('teléfono', 73), ('telecomunicaciones', 34), ('iphone', 27), ('audio', 19), ('android', 11), ('samsung', 8), ('internet', 6)]"
179,45,móvil,Antes de llegar a su casa el móvil se le apagó y no pudo volver a encenderlo.,2,2,"Los celulares son dispositivos de comunicación portátiles que se han vuelto indispensables en la vida cotidiana. Con su capacidad para realizar llamadas, enviar mensajes, navegar por internet, tomar fotos y mucho más, los celulares han revolucionado la forma en que nos comunicamos y accedemos a la información en el mundo moderno. ",2245,"[('celular', 83), ('teléfono', 73), ('telecomunicaciones', 34), ('iphone', 27), ('audio', 19), ('android', 11), ('samsung', 8), ('internet', 6)]"
180,46,metro,Axel tomó el metro para poder terminar el trabajo.,1,3,"Los abogados son defensores de la justicia y expertos en leyes. Con trajes impecables y mente afilada, se enfrentan a los desafíos legales con determinación y habilidad, buscando equidad y resolución para sus clientes.",3146,"[('transporte', 54), ('subte', 54), ('subterraneo', 51), ('tren', 34), ('vagón', 20), ('vehículo', 7), ('locomotora', 3), ('maquinista', 2)]"
181,46,metro,Axel tomó el metro para poder terminar el trabajo.,1,1,"Natalia corría hacia la parada de autobús, sabía que llegar tarde a trabajar no era una opción. Con un suspiro de alivio, subió al autobús que se acercaba y se aferró al pasamanos mientras el vehículo se desplazaba velozmente por la ciudad.",1146,"[('transporte', 54), ('subte', 54), ('subterraneo', 51), ('tren', 34), ('vagón', 20), ('vehículo', 7), ('locomotora', 3), ('maquinista', 2)]"
182,46,metro,Axel tomó el metro para poder terminar el trabajo.,2,3,"Los abogados son defensores de la justicia y expertos en leyes. Con trajes impecables y mente afilada, se enfrentan a los desafíos legales con determinación y habilidad, buscando equidad y resolución para sus clientes.",3246,"[('medición', 69), ('medida', 65), ('herramienta', 54), ('tamaño', 38), ('modista', 11), ('carpintero', 11), ('carpintería', 10), ('ropa', 3)]"
183,46,metro,Axel tomó el metro para poder terminar el trabajo.,2,2,"En la ferretería, se encuentran materiales indispensables para medir con precisión, calibradores, niveles, etc. Estos permiten obtener mediciones exactas para proyectos de construcción, carpintería y bricolaje, asegurando un trabajo preciso y profesional.",2246,"[('medición', 69), ('medida', 65), ('herramienta', 54), ('tamaño', 38), ('modista', 11), ('carpintero', 11), ('carpintería', 10), ('ropa', 3)]"
184,47,estación,Esa era la estación que más le gustaba a Juan.,1,3,"El ojo permite la percepción de la luz, convirtiéndola en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico. La célula fotorreceptora más simple de la visión asocia la luz al movimiento.",3147,"[('tren', 43), ('transporte', 43), ('parada', 37), ('subte', 29), ('vehículo', 9), ('vagón', 9), ('subterraneo', 9), ('maquinista', 1)]"
185,47,estación,Esa era la estación que más le gustaba a Juan.,1,1,"Las paradas de tren son lugares icónicos donde convergen la funcionalidad y el diseño arquitectónico. Estas estructuras suelen ser eficientes y accesibles, con diseños modernos y funcionales que brindan comodidad y seguridad a los pasajeros. ",1147,"[('tren', 43), ('transporte', 43), ('parada', 37), ('subte', 29), ('vehículo', 9), ('vagón', 9), ('subterraneo', 9), ('maquinista', 1)]"
186,47,estación,Esa era la estación que más le gustaba a Juan.,2,3,"El ojo permite la percepción de la luz, convirtiéndola en impulsos electroquímicos que viajan a través de neuronas por el nervio óptico. La célula fotorreceptora más simple de la visión asocia la luz al movimiento.",3247,"[('primavera', 56), ('verano', 44), ('época', 43), ('calendario', 38), ('otoño', 28), ('invierno', 25), ('planeta', 18), ('soleado', 9)]"
187,47,estación,Esa era la estación que más le gustaba a Juan.,2,2,"La traslación de la Tierra alrededor del Sol es el principal factor que contribuye a la variación de la temperatura en diferentes regiones del mundo. A medida que la Tierra se mueve en su órbita elíptica la temperatura, la cantidad de luz solar y otros patrones se ven afectados. ",2247,"[('primavera', 56), ('verano', 44), ('época', 43), ('calendario', 38), ('otoño', 28), ('invierno', 25), ('planeta', 18), ('soleado', 9)]"
